0h_01	0h_02	0h_03	0h_04	0h_05	0h_06	4h_01	4h_02	4h_03	4h_04	4h_05	4h_06	24h_01	24h_02	24h_03	24h_04	24h_05	24h_06	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Peptides 0h_01	Peptides 0h_02	Peptides 0h_03	Peptides 0h_04	Peptides 0h_05	Peptides 0h_06	Peptides 4h_01	Peptides 4h_02	Peptides 4h_03	Peptides 4h_04	Peptides 4h_05	Peptides 4h_06	Peptides 24h_01	Peptides 24h_02	Peptides 24h_03	Peptides 24h_04	Peptides 24h_05	Peptides 24h_06	Protein IDs	Majority protein IDs	Protein names	Gene names	id
30.4721813201904	30.468204498291	30.4532680511475	30.4986686706543	30.6019592285156	30.4544448852539	30.4209156036377	30.3829860687256	30.105619430542	30.2215881347656	30.3206615447998	30.2668476104736	30.5168132781982	30.6021366119385	30.5217819213867	30.431713104248	30.445592880249	30.3852500915527				41	41	41	86.8	86.8	86.8	65.798	0	323.31	64603000000	30	465	21	21	24	27	24	22	24	25	22	21	26	23	29	27	27	24	24	25	Q99KE1;Q3TSD4;Q3V2Y4;Q3UZW5;Q8BMF3	Q99KE1;Q3TSD4	NAD-dependent malic enzyme, mitochondrial;Malic enzyme	Me2	4225
26.8057498931885	26.8136005401611	27.0282306671143	26.8394203186035	26.8923816680908	26.832555770874	26.6293697357178	26.8912220001221	26.7701416015625	26.5132503509521	26.4704170227051	26.6754608154297	26.6724967956543	26.4027881622314	26.4254398345947	26.395435333252	26.6141414642334	26.5867767333984				11	11	11	17.9	17.9	17.9	94.429	0	40.473	5899800000	35	104	9	5	6	8	4	6	8	5	7	7	8	5	7	6	8	5	5	5	Q99KG3-2;Q99KG3-3;Q99KG3;Q8BY56;Q566J0	Q99KG3-2;Q99KG3-3;Q99KG3;Q8BY56;Q566J0	RNA-binding protein 10	Rbm10	4226
34.344669342041	34.2640953063965	34.258487701416	34.2659111022949	34.2516632080078	34.2640266418457	34.2168998718262	34.223819732666	34.1438369750977	34.0628623962402	34.2199287414551	34.0085525512695	34.659595489502	34.5100021362305	34.5351943969727	34.4388694763184	34.4067306518555	34.3629989624023				122	122	112	83.1	83.1	77.9	85.462	0	323.31	4889100000000	38	2615	85	92	72	103	98	73	75	66	78	66	86	72	91	86	84	100	87	88	Q99KI0;A0A2R8W744;A0A2R8VHM8	Q99KI0	Aconitate hydratase, mitochondrial	Aco2	4227
27.3277454376221	27.6175079345703	27.3976249694824	27.2962284088135	27.5821895599365	27.4643535614014	27.065071105957	27.6408596038818	27.5385284423828	27.2723979949951	27.318811416626	27.4447441101074	27.5747756958008	27.6337413787842	27.5675411224365	27.6519832611084	27.661937713623	27.618839263916				9	9	9	39.5	39.5	39.5	29.98	0	255.74	7590800000	13	88	3	2	7	2	2	6	6	5	4	6	4	7	7	6	5	4	6	4	Q99KI3	Q99KI3	ER membrane protein complex subunit 3	Emc3	4228
27.0294952392578	26.7203845977783	26.7989711761475	26.6990909576416	26.5377006530762	26.8315906524658	27.3597602844238	27.3276596069336	27.091136932373	27.5181083679199	27.1073932647705	27.3236274719238	26.9645519256592	27.0021724700928	27.0107326507568	26.9517154693604	26.8866958618164	27.1450138092041				25	25	25	47.2	47.2	47.2	82.897	0	320.77	10637000000	36	158	5	6	6	6	6	7	8	13	11	14	10	10	10	8	11	8	9	8	Q99KK7;Q3UDF3;Q6NXZ0;Q3UDD5;Q8BU29;Q3THP1;Q3UDY7;A0A494BBC1;Q8BYF3;A0A494BA16;A0A494B918;A0A494BBB3	Q99KK7;Q3UDF3;Q6NXZ0;Q3UDD5;Q8BU29;Q3THP1;Q3UDY7;A0A494BBC1;Q8BYF3	Dipeptidyl peptidase 3	Dpp3	4229
25.2930545806885	26.2886447906494	25.7871589660645	26.031494140625	26.0899658203125	24.4810314178467	26.3110675811768	26.037036895752	26.3843460083008	26.6695251464844	26.4389991760254	26.0221462249756	24.4417686462402	24.0359535217285	25.9734897613525	25.3913631439209	26.0535583496094	26.102954864502				10	10	10	45.1	45.1	45.1	37.632	0	28.85	2133300000	17	46	2	2	4	2	2	1	3	4	3	3	4	4	2	1	2	1	2	2	Q99KN2;G3UYR5;G3UYN9;G3UYS4	Q99KN2;G3UYR5;G3UYN9	Probable cytosolic iron-sulfur protein assembly protein CIAO1	Ciao1	4230
29.3473110198975	29.34202003479	29.236421585083	29.3916358947754	29.5883331298828	29.2673835754395	29.1076927185059	29.1530342102051	29.2318515777588	29.0553016662598	29.1431159973145	29.1376800537109	29.068790435791	29.006031036377	29.1404361724854	29.1329822540283	28.9891815185547	29.1143360137939				28	28	28	70.2	70.2	70.2	55.238	0	323.31	69213000000	19	343	16	14	18	19	17	17	17	15	17	15	19	15	16	17	15	16	16	19	Q99KP6;Q99KP6-2;Q99KP6-3	Q99KP6;Q99KP6-2;Q99KP6-3	Pre-mRNA-processing factor 19	Prpf19	4231
29.6012687683105	29.56982421875	29.5859184265137	29.1957054138184	29.1811561584473	29.5470886230469	29.9799194335938	30.0192966461182	29.9797821044922	30.246150970459	29.9494895935059	29.7164478302002	29.2896709442139	29.4897212982178	29.2756195068359	29.3511066436768	29.3475646972656	29.3405132293701				39	39	39	79	79	79	55.446	0	323.31	84287000000	29	453	21	20	24	16	18	27	27	29	27	31	27	26	21	25	17	23	24	20	Q99KQ4;Q3TLX1	Q99KQ4;Q3TLX1	Nicotinamide phosphoribosyltransferase	Nampt	4232
27.2166938781738	27.4429264068604	27.2521438598633	27.5055179595947	26.9342708587646	27.1953544616699	27.7333736419678	27.6368560791016	27.4008026123047	27.5172824859619	27.6554679870605	27.5599784851074	27.4842376708984	27.2695465087891	27.3786525726318	27.3012962341309	27.4024314880371	27.5190830230713				11	11	11	46.5	46.5	46.5	32.754	0	44.422	6328600000	14	69	4	3	7	4	5	5	6	5	4	5	3	5	5	5	4	5	7	3	Q99KR3	Q99KR3	Beta-lactamase-like protein 2	Lactb2	4233
29.9176940917969	29.6608486175537	29.8506107330322	29.8689422607422	29.5825843811035	29.7201728820801	29.7473678588867	29.667293548584	29.6664981842041	29.6235904693604	29.8463726043701	29.5750999450684	30.1839981079102	29.9533805847168	29.8798046112061	29.8489856719971	29.8897724151611	29.7557163238525				14	12	12	74.3	68	68	21.737	0	246.07	42484000000	13	125	9	10	6	10	7	8	7	6	9	6	11	6	9	7	8	8	8	7	Q99KR7;Q8BQ12	Q99KR7	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	Ppif	4234
25.7713603973389	24.5851974487305	26.243724822998	24.6223392486572	25.5512733459473	24.673059463501	26.0923080444336	26.4243354797363	26.2711162567139	26.6030025482178	25.8242988586426	26.6039943695068	26.2331371307373	25.9989490509033	24.6334171295166	26.0119495391846	26.3561706542969	24.6934547424316				3	3	3	14	14	14	45.96	0	29.338	1892700000	11	38	2	1	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	1	Q99KU0;Q5SXR2	Q99KU0	Vacuole membrane protein 1	Vmp1	4235
28.645435333252	28.7865924835205	29.1114768981934	28.6423397064209	28.7965278625488	29.0631160736084	28.9249877929688	28.9433269500732	28.8768367767334	29.0757427215576	28.7833480834961	28.9763450622559	29.0899505615234	28.9918327331543	29.0558967590332	28.9741039276123	29.1467380523682	28.9527435302734				16	16	16	48	48	48	40.555	0	323.31	26731000000	16	163	8	10	9	10	10	8	10	8	9	9	9	8	8	7	9	8	7	9	Q99KV1;A0A338P778	Q99KV1	DnaJ homolog subfamily B member 11	Dnajb11	4236
27.5544261932373	27.5209579467773	27.5709457397461	27.7583713531494	27.5311832427979	27.7548713684082	27.6174392700195	27.5114116668701	27.5470886230469	27.2521438598633	27.6421680450439	27.3740139007568	27.6496562957764	27.6352653503418	27.6247062683105	27.5722465515137	27.6567649841309	27.5767230987549				18	18	18	76.4	76.4	76.4	34.005	0	93.543	16105000000	19	194	10	10	10	11	9	9	11	10	10	8	9	8	11	10	9	12	12	13	Q99L04;Q3TVU9	Q99L04;Q3TVU9	Dehydrogenase/reductase SDR family member 1	Dhrs1	4238
29.7654552459717	29.851921081543	29.8338527679443	29.832088470459	29.8198852539063	29.9216728210449	29.8940315246582	29.869119644165	29.653829574585	29.6505298614502	29.6582469940186	29.6218643188477	30.2875804901123	30.2601318359375	30.0041027069092	29.9884777069092	29.9844074249268	29.9349460601807				24	24	24	80.6	80.6	80.6	35.44	0	323.31	97059000000	14	347	13	17	18	17	20	19	16	14	15	16	15	13	17	18	18	19	19	17	Q99L13;A0ZNJ2	Q99L13;A0ZNJ2	3-hydroxyisobutyrate dehydrogenase, mitochondrial;3-hydroxyisobutyrate dehydrogenase	Hibadh	4239
24.3947429656982	25.0664596557617	24.4148368835449	24.6538715362549	24.9002666473389	24.1815452575684	24.2339515686035	24.0996437072754	24.0888042449951	25.0674343109131	24.5006923675537	24.2703170776367	24.7901439666748	24.4730529785156	24.8463726043701	25.1279792785645	25.442850112915	25.0621280670166				3	3	3	10.1	10.1	10.1	38.018	0	4.6569	337780000	17	11	0	1	1	0	0	0	1	1	1	2	1	1	0	0	2	2	0	2	Q99L27;A0A2I3BRT9;A0A2I3BQX8	Q99L27;A0A2I3BRT9;A0A2I3BQX8	GMP reductase 2	Gmpr2	4240
27.1698780059814	26.931568145752	27.2315998077393	26.3901138305664	26.7152862548828	27.6659393310547	27.8293533325195	27.8705596923828	27.7227973937988	28.1394119262695	27.3249168395996	27.746696472168	27.275598526001	27.6290225982666	27.1752185821533	27.1793060302734	27.4867706298828	27.2695465087891				12	12	12	47.9	47.9	47.9	37.392	0	48.997	8055400000	16	96	3	4	5	3	3	4	6	6	5	7	6	7	5	5	6	5	6	6	Q99LB6;Q99LB6-2;E0CYU5	Q99LB6;Q99LB6-2	Methionine adenosyltransferase 2 subunit beta	Mat2b	4243
26.8370151519775	27.1194152832031	26.7364730834961	26.9823970794678	27.0038890838623	26.666955947876	24.2009086608887	26.546895980835	26.4508590698242	26.5125274658203	26.6510257720947	26.4205169677734	26.7038497924805	24.9266738891602	26.9714736938477	26.4681034088135	26.7391815185547	27.0022792816162				13	13	13	53.1	53.1	53.1	48.381	0	93.452	4317100000	18	75	8	7	4	5	6	3	1	6	3	2	5	3	4	1	6	3	7	7	Q99LC2;A2APA3	Q99LC2	Cleavage stimulation factor subunit 1	Cstf1	4244
30.2109470367432	30.0789012908936	30.2336368560791	30.2041988372803	30.2145404815674	30.2545108795166	30.326566696167	30.1903705596924	30.2311191558838	30.0006160736084	30.1756954193115	29.9691162109375	30.5193462371826	30.6397895812988	30.4247226715088	30.3678646087646	30.3962173461914	30.314733505249				35	35	35	83.9	83.9	83.9	40.603	0	323.31	106790000000	21	444	19	23	19	24	28	21	21	19	22	19	21	18	20	21	22	23	22	17	Q99LC3;A0A087WR38	Q99LC3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	Ndufa10	4245
33.7276077270508	33.6696624755859	33.8090438842773	33.7146682739258	33.5971260070801	33.6735610961914	33.6623573303223	33.7040901184082	33.4450492858887	33.5100593566895	33.5826187133789	33.4829177856445	33.9583511352539	33.9200744628906	33.8394927978516	33.8384590148926	33.7354965209961	33.6736679077148				48	48	48	82.9	82.9	82.9	35.009	0	323.31	1187100000000	20	826	32	36	25	36	35	27	25	21	28	21	32	18	30	25	27	35	31	34	Q99LC5	Q99LC5	Electron transfer flavoprotein subunit alpha, mitochondrial	Etfa	4246
27.3611011505127	27.4738273620605	27.2772846221924	27.4683208465576	27.1006927490234	27.3491687774658	27.4729747772217	27.3431644439697	27.4867706298828	27.3581695556641	27.5599040985107	27.3680305480957	27.5528869628906	27.5647087097168	27.5647087097168	27.5567665100098	27.6921882629395	27.6558094024658				28	28	28	42.2	42.2	42.2	71.781	0	107.22	19909000000	34	273	15	13	17	14	12	14	17	18	16	18	15	18	13	16	15	15	13	16	Q99LE6;Q3UVI9;REV__Q9DAC9;REV__A0A0R4J273	Q99LE6;Q3UVI9	ATP-binding cassette sub-family F member 2	Abcf2	4249
28.5906372070313	28.3644866943359	28.7582130432129	28.1597137451172	28.2516021728516	28.90500831604	28.8256282806396	29.0253829956055	28.7312068939209	29.2193508148193	28.7985382080078	28.8530235290527	28.7340526580811	28.7615451812744	28.781099319458	28.6672267913818	28.7911338806152	28.6757297515869				36	36	36	60.2	60.2	60.2	55.249	0	323.31	47992000000	24	355	19	23	16	18	16	19	23	18	20	17	19	19	17	21	22	20	21	22	Q99LF4;Q3TJ01	Q99LF4;Q3TJ01	tRNA-splicing ligase RtcB homolog	Rtcb	4250
25.8877639770508	26.0126304626465	25.9106559753418	25.5684242248535	26.0772876739502	25.9971199035645	26.0409297943115	26.3879146575928	26.1194744110107	26.4779224395752	26.0569515228271	26.1749897003174	26.1388359069824	26.1516857147217	26.081600189209	26.0426616668701	26.0127582550049	25.8175811767578				20	12	12	37.1	24.2	24.2	100.46	0	76.263	3514300000	40	81	10	12	10	7	7	12	13	14	12	12	9	12	7	10	8	11	10	8	Q99LG2;Q3U316;E9PV58;Q3U1S0;A0A1B0GT37	Q99LG2;Q3U316;E9PV58;Q3U1S0	Transportin-2	Tnpo2	4251
27.1030960083008	27.0914402008057	27.1583652496338	26.9833755493164	27.1558589935303	26.9468154907227	26.8677349090576	26.9254684448242	26.9234313964844	26.6905918121338	26.717903137207	26.7267646789551	26.6246376037598	26.7783126831055	26.7929039001465	26.6201686859131	26.6274223327637	26.580322265625				17	17	17	38.6	38.6	38.6	82.876	0	104.76	10002000000	37	176	11	8	12	11	9	11	9	11	9	11	8	11	7	9	9	8	7	7	Q99LI7;Q3TXN6;Q3TV86;Q8CE71	Q99LI7;Q3TXN6	Cleavage stimulation factor subunit 3	Cstf3	4253
24.8205432891846	25.5703372955322	25.4897136688232	24.4682636260986	24.213565826416	25.9297866821289	26.1235466003418	25.5854606628418	25.8271560668945	25.6373252868652	24.6349048614502	25.7823181152344	24.808256149292	25.763370513916	23.7982540130615	24.7539939880371	24.348840713501	26.2215881347656				3	3	3	11.8	11.8	11.8	55.586	0	6.2474	1047900000	22	30	1	2	2	0	0	3	2	2	1	3	1	3	1	3	0	2	1	2	Q99LL5;Q9CTC0;Q9CSK2	Q99LL5;Q9CTC0;Q9CSK2	Periodic tryptophan protein 1 homolog	Pwp1	4255
31.1363849639893	30.9854259490967	31.0994262695313	31.0111198425293	31.0977306365967	31.0923862457275	31.159725189209	31.0072479248047	30.9662990570068	30.8637828826904	31.2190494537354	30.9413967132568	31.3557872772217	31.2310047149658	31.1206512451172	31.0431613922119	31.279577255249	31.0047721862793				30	30	5	84.3	84.3	21.7	24.307	0	323.31	227100000000	14	309	18	23	16	21	19	18	13	15	15	15	18	16	17	21	14	17	17	17	Q99LP6	Q99LP6	GrpE protein homolog 1, mitochondrial	Grpel1	4256
26.767240524292	26.924222946167	27.0950679779053	27.1275062561035	26.9334831237793	26.80784034729	26.6624794006348	26.7714023590088	26.9907512664795	26.7027931213379	26.6529407501221	26.8563804626465	26.6892585754395	26.7579898834229	26.8084545135498	26.7688808441162	26.8218936920166	26.6684436798096				14	14	14	49.7	49.7	49.7	45.269	0	54.705	7112300000	19	135	8	6	7	8	7	8	11	9	9	6	7	10	4	8	7	5	4	7	Q99LR1;Q99LR1-2;D6RFU2;D6RI21;F7BHM8	Q99LR1;Q99LR1-2;D6RFU2	Monoacylglycerol lipase ABHD12	Abhd12	4257
28.5224170684814	28.6855201721191	28.3784446716309	28.29762840271	28.1901817321777	28.3829860687256	28.725887298584	28.7346992492676	28.8456840515137	29.1838798522949	28.6129837036133	28.6407909393311	27.8612403869629	27.7860622406006	28.0572395324707	28.0895214080811	28.014835357666	27.8757247924805				19	19	19	85.8	85.8	85.8	25.096	0	154.94	27530000000	13	224	10	11	14	10	11	12	14	14	11	13	13	13	11	8	11	8	9	7	Q99LS3;A0A0J9YVH9;D3Z4T3;D3Z666	Q99LS3;A0A0J9YVH9;D3Z4T3	Phosphoserine phosphatase	Psph	4258
30.4554252624512	30.2710838317871	30.3152732849121	30.2150039672852	30.3336219787598	30.141996383667	30.1106071472168	30.027229309082	30.1263256072998	30.1699733734131	30.2116432189941	30.0430946350098	29.7860164642334	29.890251159668	29.7126979827881	29.7116661071777	29.713550567627	29.5293979644775				8	8	8	87.9	87.9	87.9	11.213	0	181.67	26537000000	4	79	4	5	6	4	5	2	6	4	3	5	4	4	4	3	2	5	3	3	Q99LT0;Q7TQ15	Q99LT0;Q7TQ15	Protein dpy-30 homolog	Dpy30	4259
29.3086280822754	29.0549392700195	29.3005771636963	28.8812789916992	28.9639167785645	28.9921836853027	29.3383255004883	29.3966045379639	29.2449283599854	29.6284656524658	29.1823883056641	29.4046039581299	29.2161159515381	29.1519222259521	29.0908603668213	29.1249961853027	29.0757427215576	29.0666103363037				23	23	23	93.1	93.1	93.1	20.021	0	267.5	51112000000	12	218	8	15	7	15	14	12	12	11	12	12	15	10	13	13	12	15	13	12	Q99LX0;A2A813;A2A815;D3K2X3;A2A817;A2A816	Q99LX0;A2A813;A2A815	Protein deglycase DJ-1	Park7	4260
28.9715843200684	29.1203556060791	29.2739772796631	29.1597137451172	29.1743621826172	29.3661346435547	29.1112041473389	29.311336517334	29.0932540893555	29.1441631317139	28.9062995910645	29.0295219421387	29.3452167510986	29.4297199249268	29.4966697692871	29.3458309173584	29.2742652893066	29.1242809295654				14	14	14	81.1	81.1	81.1	12.648	0	117.98	31272000000	6	122	5	10	8	8	9	6	7	6	7	6	8	6	9	8	8	7	8	8	Q99LY9;B1ARW4;A0A1S6GWI4	Q99LY9;B1ARW4;A0A1S6GWI4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5;NADH dehydrogenase [ubiquinone] iron-sulfur protein 5, N-terminally processed	Ndufs5	4261
27.4950313568115	24.6433296203613	26.9228630065918	27.4739036560059	23.5531387329102	24.2518310546875	24.9250946044922	24.4466743469238	24.6973133087158	27.1497688293457	24.5552673339844	26.6825771331787	24.3063926696777	28.9402770996094	25.0185718536377	24.4829654693604	24.1153125762939	25.7974090576172				6	6	6	18.8	18.8	18.8	52.336	0	11.914	1609100000	23	24	2	1	2	2	1	0	1	0	2	3	1	2	1	4	1	2	0	2	Q99M01;A0A286YCZ5;Q8BW46;A0A286YCZ4;G3X9Q4	Q99M01;A0A286YCZ5;Q8BW46;A0A286YCZ4	Phenylalanine--tRNA ligase, mitochondrial	Fars2	4263
28.6036396026611	28.6873569488525	28.8907299041748	28.9305534362793	28.7061252593994	28.7190132141113	28.6886253356934	28.7127647399902	28.4390068054199	28.4716186523438	28.4364280700684	28.6037464141846	28.6184539794922	28.5848426818848	28.6207618713379	28.611083984375	28.7175121307373	28.7183933258057				7	7	7	24.9	24.9	24.9	34.208	0	46.372	12336000000	12	64	4	5	3	5	5	3	3	3	3	2	5	3	2	3	2	4	2	3	Q99M28;Q99M28-2;Q62150	Q99M28;Q99M28-2;Q62150	RNA-binding protein with serine-rich domain 1	Rnps1	4266
26.2898426055908	26.8671455383301	26.1892204284668	26.2038345336914	26.3074760437012	26.2571716308594	26.8266296386719	26.4844379425049	26.4049987792969	26.8066120147705	26.549690246582	26.5238609313965	26.7897987365723	26.8837852478027	26.847448348999	26.9608001708984	26.9416770935059	26.8807525634766				10	10	10	31.4	31.4	31.4	54.65	0	137.07	4425200000	28	74	2	2	5	2	3	6	4	7	4	5	4	6	4	4	4	6	4	5	Q99M31;Q99M31-2	Q99M31;Q99M31-2	Heat shock 70 kDa protein 14	Hspa14	4267
27.1073932647705	24.7638854980469	27.2200202941895	27.4303779602051	27.5401554107666	27.1629810333252	27.2404537200928	26.9915084838867	27.083345413208	27.1259307861328	27.0039958953857	27.3385810852051	27.0945644378662	27.1848011016846	27.5400085449219	27.04270362854	27.2054576873779	27.1978874206543				7	7	7	29	29	29	25.485	0	36.819	5747800000	10	55	3	1	3	4	4	2	2	3	4	4	3	6	2	4	5	3	4	3	Q99M71;Q99M71-2;A0A1Y7VKS9	Q99M71;Q99M71-2	Mammalian ependymin-related protein 1	Epdr1	4268
29.169734954834	29.1208992004395	29.3997650146484	29.2609615325928	29.2697925567627	29.1709518432617	29.1546039581299	29.291296005249	29.2552547454834	28.9722423553467	29.2548484802246	29.0084915161133	29.3536968231201	29.4308757781982	29.269926071167	29.1178321838379	29.1583652496338	29.1562213897705				34	34	3	66.7	66.7	9.4	52.443	0	323.31	50651000000	24	357	18	19	17	20	19	17	17	15	15	16	18	16	19	19	20	19	17	18	Q99M87;Q99M87-3	Q99M87;Q99M87-3	DnaJ homolog subfamily A member 3, mitochondrial	Dnaja3	4269
26.8083305358887	26.4162864685059	27.0008850097656	26.575569152832	26.7518749237061	27.385498046875	26.8342456817627	26.9339332580566	26.7349243164063	27.0934562683105	26.583911895752	27.0048542022705	26.8256587982178	26.9011573791504	26.9424610137939	26.6187686920166	26.8639602661133	26.6508884429932				19	19	19	40.4	40.4	40.4	74.112	0	55.934	6723400000	34	125	6	5	13	7	5	9	7	10	6	7	4	9	5	7	6	7	8	11	Q99ME9;Q3UR29;Q3TPJ4;A0A217FL53;Q8CCQ5	Q99ME9;Q3UR29;Q3TPJ4	Nucleolar GTP-binding protein 1	Gtpbp4	4270
29.1235904693604	29.1997833251953	29.1929817199707	29.1789035797119	29.2009754180908	29.0979080200195	29.0454921722412	29.1267681121826	29.1390228271484	29.1585350036621	28.9481544494629	28.8772163391113	29.5513858795166	29.4457302093506	29.3819141387939	29.3484497070313	29.2825965881348	29.1593284606934				44	44	33	86	86	73.6	58.408	0	323.31	96162000000	29	530	31	29	28	31	28	29	22	25	25	24	27	27	29	31	28	29	30	31	Q99MN9;A0PJE6;Q7TMF4;E9Q1J7;Q3UYS0;Q8CFZ3;D3YZC1;A0A087WQV1	Q99MN9;A0PJE6;Q7TMF4;E9Q1J7;Q3UYS0;Q8CFZ3	Propionyl-CoA carboxylase beta chain, mitochondrial	Pccb	4271
27.9937763214111	27.9996490478516	28.1701164245605	28.0395698547363	27.9951801300049	28.0825347900391	27.9186611175537	28.0626544952393	28.1262264251709	28.0362720489502	27.9295387268066	28.0405120849609	27.6465702056885	27.699686050415	27.7747993469238	27.6506156921387	27.7896747589111	27.7883052825928				46	46	46	53.7	53.7	53.7	99.438	0	308.8	33473000000	43	365	20	23	26	23	20	22	26	25	26	24	24	23	25	20	20	21	20	17	Q99MR6-3;Q99MR6-4;Q99MR6-2;Q99MR6;A0A0G2JDF8;A0A0G2JG65;A0A0G2JDN3;A0A0G2JDF1;A0A1Y7VNN4	Q99MR6-3;Q99MR6-4;Q99MR6-2;Q99MR6;A0A0G2JDF8	Serrate RNA effector molecule homolog	Srrt	4273
28.6098518371582	28.7414646148682	28.6182098388672	28.6546154022217	28.609956741333	28.7282905578613	28.7036514282227	28.6945819854736	28.6204490661621	28.6586723327637	28.5850219726563	28.6630573272705	28.9440250396729	28.899169921875	28.8039054870605	28.7049713134766	28.7360229492188	28.747688293457				38	38	38	65.1	65.1	65.1	79.343	0	323.31	54200000000	39	410	25	19	21	24	24	24	23	23	19	20	18	24	27	21	24	20	25	19	Q99MR8;Q3TVD9;A0A0G2JF64;A0A0G2JFQ5	Q99MR8;Q3TVD9	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial	Mccc1	4274
31.2918663024902	31.1760520935059	31.1207752227783	31.0839805603027	31.162670135498	30.98752784729	30.7370700836182	30.8349227905273	30.7402114868164	30.7602596282959	30.7566871643066	30.6716022491455	31.2682418823242	31.1063690185547	31.1145839691162	31.1887798309326	31.092700958252	30.9678115844727				32	32	32	93.9	93.9	93.9	27.273	0	323.31	205720000000	14	402	21	24	15	25	24	18	17	16	20	18	16	18	20	19	22	23	21	20	Q99N15;A2AFQ2;Q9CYT3;O08756	Q99N15;A2AFQ2;Q9CYT3;O08756	3-hydroxyacyl-CoA dehydrogenase type-2	Hsd17b10	4275
28.0603370666504	27.9819622039795	28.1510276794434	28.0419731140137	28.0945644378662	28.2512855529785	27.9659824371338	27.9364624023438	27.9477081298828	27.7891139984131	28.0207271575928	27.8876247406006	28.3396854400635	28.203405380249	28.199291229248	27.9716396331787	28.1714534759521	28.0507164001465				9	9	9	51.6	51.6	51.6	28.702	0	53.315	14967000000	10	139	6	6	7	5	7	9	7	7	8	9	7	6	7	8	8	8	8	7	Q99N84;Q3TKB7;Q3THT9;G3UX79;G3UYQ9;G3UYX8;Q542W5;Q99N84-2	Q99N84;Q3TKB7;Q3THT9;G3UX79	28S ribosomal protein S18b, mitochondrial	Mrps18b	4277
28.2880210876465	28.2577724456787	28.3201026916504	28.4597091674805	28.4159488677979	28.0651226043701	28.020357131958	28.1317310333252	28.1343784332275	27.9271659851074	28.0144634246826	28.0106792449951	28.279146194458	28.3488311767578	28.2053642272949	28.1463241577148	28.2747535705566	27.95432472229				19	19	19	47.7	47.7	47.7	48.206	0	64.937	19282000000	25	135	10	8	10	10	10	7	6	8	8	8	10	9	10	7	7	11	8	6	Q99N87;Q3U2U4;B2FDG7	Q99N87;Q3U2U4	28S ribosomal protein S5, mitochondrial	Mrps5	4278
27.6274929046631	27.408597946167	27.5031700134277	27.750789642334	24.8021602630615	27.6365089416504	27.5046863555908	27.3701934814453	27.5223045349121	27.4163513183594	27.5521545410156	27.3149280548096	27.6960430145264	27.5989646911621	27.7024631500244	27.6913242340088	27.8187274932861	27.5476036071777				7	7	7	47.3	47.3	47.3	15.944	0	12.698	6570900000	8	48	3	3	3	2	1	3	4	2	3	3	2	2	2	4	2	3	2	3	Q99N92	Q99N92	39S ribosomal protein L27, mitochondrial	Mrpl27	4280
